id30	organism	protein_id	transcript_id	cds_start	cds_end	protein_desc	transcript_desc
NP_999391.1|NM_214226.1_3e728d	Sus scrofa	NP_999391.1	NM_214226.1:89-1213	0	1122	NP_999391.1 ADAP1 [organism=Sus scrofa] [GeneID=397453]	NM_214226.1:89-1213 ADAP1 [organism=Sus scrofa] [GeneID=397453] [region=cds]
XP_021078365.1|XM_02122_c718f1	Mus pahari	XP_021078365.1	XM_021222706.1:97-1221	0	1122	XP_021078365.1 Adap1 [organism=Mus pahari] [GeneID=110339170] [isoform=X1]	XM_021222706.1:97-1221 Adap1 [organism=Mus pahari] [GeneID=110339170] [transcript=X1] [region=cds]
XP_069920368.1|XM_07006_ee238a	Oryctolagus cuniculus	XP_069920368.1	XM_070064267.1:202-1329	0	1125	XP_069920368.1 ADAP1 [organism=Oryctolagus cuniculus] [GeneID=127488010]	XM_070064267.1:202-1329 ADAP1 [organism=Oryctolagus cuniculus] [GeneID=127488010] [region=cds]
XP_075830925.1|XM_07597_643ce5	Microtus pennsylvanicus	XP_075830925.1	XM_075974810.1:195-1319	0	1122	XP_075830925.1 Adap1 [organism=Microtus pennsylvanicus] [GeneID=142850904]	XM_075974810.1:195-1319 Adap1 [organism=Microtus pennsylvanicus] [GeneID=142850904] [region=cds]
XP_030067722.1|XM_03021_39189e	Microcaecilia unicolor	XP_030067722.1	XM_030211862.1:99-1226	0	1125	XP_030067722.1 ADAP1 [organism=Microcaecilia unicolor] [GeneID=115475833]	XM_030211862.1:99-1226 ADAP1 [organism=Microcaecilia unicolor] [GeneID=115475833] [region=cds]
XP_008631707.1|XM_00863_7b5281	Corvus brachyrhynchos	XP_008631707.1	XM_008633485.2:16-1179	0	1161	XP_008631707.1 ADAP1 [organism=Corvus brachyrhynchos] [GeneID=103615437]	XM_008633485.2:16-1179 ADAP1 [organism=Corvus brachyrhynchos] [GeneID=103615437] [region=cds]
XP_061009822.1|XM_06115_cd2e55	Dama dama	XP_061009822.1	XM_061153839.1:50-1174	0	1122	XP_061009822.1 ADAP1 [organism=Dama dama] [GeneID=133063914] [isoform=X1]	XM_061153839.1:50-1174 ADAP1 [organism=Dama dama] [GeneID=133063914] [transcript=X1] [region=cds]
XP_069503320.1|XM_06964_4b52d0	Ambystoma mexicanum	XP_069503320.1	XM_069647219.1:187-1314	0	1125	XP_069503320.1 ADAP1 [organism=Ambystoma mexicanum] [GeneID=138569334]	XM_069647219.1:187-1314 ADAP1 [organism=Ambystoma mexicanum] [GeneID=138569334] [region=cds]
XP_015357555.1|XM_01550_3042d0	Marmota marmota marmota	XP_015357555.1	XM_015502069.2:139-1047	0	906	XP_015357555.1 Adap1 [organism=Marmota marmota marmota] [GeneID=107156020]	XM_015502069.2:139-1047 Adap1 [organism=Marmota marmota marmota] [GeneID=107156020] [region=cds]
XP_036788792.2|XM_03693_2e8b63	Manis pentadactyla	XP_036788792.2	XM_036932897.2:146-1468	0	1320	XP_036788792.2 ADAP1 [organism=Manis pentadactyla] [GeneID=118936108] [isoform=X1]	XM_036932897.2:146-1468 ADAP1 [organism=Manis pentadactyla] [GeneID=118936108] [transcript=X1] [region=cds]
XP_026714908.1|XM_02685_1eda06	Athene cunicularia	XP_026714908.1	XM_026859107.1:219-1127	0	906	XP_026714908.1 ADAP1 [organism=Athene cunicularia] [GeneID=113485716] [isoform=X1]	XM_026859107.1:219-1127 ADAP1 [organism=Athene cunicularia] [GeneID=113485716] [transcript=X1] [region=cds]
XP_026981342.1|XM_02712_104b38	Sagmatias obliquidens	XP_026981342.1	XM_027125541.1:239-1363	0	1122	XP_026981342.1 LOC113630335 [organism=Sagmatias obliquidens] [GeneID=113630335] [isoform=X1]	XM_027125541.1:239-1363 LOC113630335 [organism=Sagmatias obliquidens] [GeneID=113630335] [transcript=X1] [region=cds]
XP_051637964.1|XM_05178_84c5ae	Manacus candei	XP_051637964.1	XM_051782004.1:131-1258	0	1125	XP_051637964.1 ADAP1 [organism=Manacus candei] [GeneID=127468625]	XM_051782004.1:131-1258 ADAP1 [organism=Manacus candei] [GeneID=127468625] [region=cds]
XP_005367155.1|XM_00536_d08166	Microtus ochrogaster	XP_005367155.1	XM_005367098.1:3-1127	0	1122	XP_005367155.1 Adap1 [organism=Microtus ochrogaster] [GeneID=101982159]	XM_005367098.1:3-1127 Adap1 [organism=Microtus ochrogaster] [GeneID=101982159] [region=cds]
XP_030338426.1|XM_03048_d87091	Strigops habroptila	XP_030338426.1	XM_030482566.1:296-1423	0	1125	XP_030338426.1 ADAP1 [organism=Strigops habroptila] [GeneID=115606517] [isoform=X1]	XM_030482566.1:296-1423 ADAP1 [organism=Strigops habroptila] [GeneID=115606517] [transcript=X1] [region=cds]
XP_068278593.1|XM_06842_64b830	Nyctibius grandis	XP_068278593.1	XM_068422492.1:1-1128	0	1125	XP_068278593.1 ADAP1 [organism=Nyctibius grandis] [GeneID=137676031]	XM_068422492.1:1-1128 ADAP1 [organism=Nyctibius grandis] [GeneID=137676031] [region=cds]
XP_048080755.1|XM_04822_edb483	Ursus arctos	XP_048080755.1	XM_048224798.2:160-1308	0	1146	XP_048080755.1 ADAP1 [organism=Ursus arctos] [GeneID=113247735] [isoform=X1]	XM_048224798.2:160-1308 ADAP1 [organism=Ursus arctos] [GeneID=113247735] [transcript=X1] [region=cds]
XP_029075621.1|XM_02921_88cd2e	Monodon monoceros	XP_029075621.1	XM_029219788.1:210-1625	0	1413	XP_029075621.1 ADAP1 [organism=Monodon monoceros] [GeneID=114893889] [isoform=X1]	XM_029219788.1:210-1625 ADAP1 [organism=Monodon monoceros] [GeneID=114893889] [transcript=X1] [region=cds]
XP_004705595.1|XM_00470_9cd616	Echinops telfairi	XP_004705595.1	XM_004705538.3:132-1040	0	906	XP_004705595.1 ADAP1 [organism=Echinops telfairi] [GeneID=101654502] [isoform=X5]	XM_004705538.3:132-1040 ADAP1 [organism=Echinops telfairi] [GeneID=101654502] [transcript=X5] [region=cds]
XP_074201580.1|XM_07434_0ca5f5	Camelus bactrianus	XP_074201580.1	XM_074345479.1:198-1322	0	1122	XP_074201580.1 ADAP1 [organism=Camelus bactrianus] [GeneID=105077863] [isoform=X1]	XM_074345479.1:198-1322 ADAP1 [organism=Camelus bactrianus] [GeneID=105077863] [transcript=X1] [region=cds]
XP_034987378.1|XM_03513_1792e9	Zootoca vivipara	XP_034987378.1	XM_035131487.2:369-1496	0	1125	XP_034987378.1 ADAP1 [organism=Zootoca vivipara] [GeneID=118092856]	XM_035131487.2:369-1496 ADAP1 [organism=Zootoca vivipara] [GeneID=118092856] [region=cds]
XP_064376294.1|XM_06452_2e41fc	Dromaius novaehollandiae	XP_064376294.1	XM_064520224.1:253-1380	0	1125	XP_064376294.1 ADAP1 [organism=Dromaius novaehollandiae] [GeneID=112992877]	XM_064520224.1:253-1380 ADAP1 [organism=Dromaius novaehollandiae] [GeneID=112992877] [region=cds]
XP_026540877.1|XM_02668_c0641e	Notechis scutatus	XP_026540877.1	XM_026685092.1:8-1066	0	1056	XP_026540877.1 ADAP1 [organism=Notechis scutatus] [GeneID=113423616] [isoform=X1]	XM_026685092.1:8-1066 ADAP1 [organism=Notechis scutatus] [GeneID=113423616] [transcript=X1] [region=cds]
XP_076417509.1|XM_07656_a1cedc	Peromyscus maniculatus bairdii	XP_076417509.1	XM_076561394.1:57-1181	0	1122	XP_076417509.1 Adap1 [organism=Peromyscus maniculatus bairdii] [GeneID=102906556]	XM_076561394.1:57-1181 Adap1 [organism=Peromyscus maniculatus bairdii] [GeneID=102906556] [region=cds]
XP_075293022.1|XM_07543_70a263	Opisthocomus hoazin	XP_075293022.1	XM_075436907.1:177-1304	0	1125	XP_075293022.1 ADAP1 [organism=Opisthocomus hoazin] [GeneID=104337921]	XM_075436907.1:177-1304 ADAP1 [organism=Opisthocomus hoazin] [GeneID=104337921] [region=cds]
XP_036864770.2|XM_03700_6ff315	Manis javanica	XP_036864770.2	XM_037008875.2:182-1504	0	1320	XP_036864770.2 ADAP1 [organism=Manis javanica] [GeneID=108394669] [isoform=X4]	XM_037008875.2:182-1504 ADAP1 [organism=Manis javanica] [GeneID=108394669] [transcript=X4] [region=cds]
XP_032728725.1|XM_03287_23ee57	Lontra canadensis	XP_032728725.1	XM_032872834.1:122-1246	0	1122	XP_032728725.1 ADAP1 [organism=Lontra canadensis] [GeneID=116876564]	XM_032872834.1:122-1246 ADAP1 [organism=Lontra canadensis] [GeneID=116876564] [region=cds]
XP_038007122.1|XM_03815_7b03eb	Motacilla alba alba	XP_038007122.1	XM_038151194.1:190-1317	0	1125	XP_038007122.1 ADAP1 [organism=Motacilla alba alba] [GeneID=119706926]	XM_038151194.1:190-1317 ADAP1 [organism=Motacilla alba alba] [GeneID=119706926] [region=cds]
XP_048817445.1|XM_04896_fb45cd	Lagopus muta	XP_048817445.1	XM_048961488.1:220-1347	0	1125	XP_048817445.1 ADAP1 [organism=Lagopus muta] [GeneID=125700593]	XM_048961488.1:220-1347 ADAP1 [organism=Lagopus muta] [GeneID=125700593] [region=cds]
XP_052518682.1|XM_05266_1c59a4	Budorcas taxicolor	XP_052518682.1	XM_052662722.1:1-1125	0	1122	XP_052518682.1 ADAP1 [organism=Budorcas taxicolor] [GeneID=128069581]	XM_052662722.1:1-1125 ADAP1 [organism=Budorcas taxicolor] [GeneID=128069581] [region=cds]
XP_061064343.1|XM_06120_ded7ef	Eubalaena glacialis	XP_061064343.1	XM_061208360.1:13-1137	0	1122	XP_061064343.1 ADAP1 [organism=Eubalaena glacialis] [GeneID=133103102]	XM_061208360.1:13-1137 ADAP1 [organism=Eubalaena glacialis] [GeneID=133103102] [region=cds]
XP_040539443.1|XM_04068_b6acee	Gallus gallus	XP_040539443.1	XM_040683509.2:14-1141	0	1125	XP_040539443.1 ADAP1 [organism=Gallus gallus] [GeneID=416451] [isoform=X1]	XM_040683509.2:14-1141 ADAP1 [organism=Gallus gallus] [GeneID=416451] [transcript=X1] [region=cds]
XP_014801718.1|XM_01494_dbba1e	Calidris pugnax	XP_014801718.1	XM_014946232.1:135-1043	0	906	XP_014801718.1 ADAP1 [organism=Calidris pugnax] [GeneID=106890425]	XM_014946232.1:135-1043 ADAP1 [organism=Calidris pugnax] [GeneID=106890425] [region=cds]
XP_025130879.2|XM_02527_b99c58	Bubalus bubalis	XP_025130879.2	XM_025275094.3:155-1192	0	1035	XP_025130879.2 ADAP1 [organism=Bubalus bubalis] [GeneID=102398155] [isoform=X2]	XM_025275094.3:155-1192 ADAP1 [organism=Bubalus bubalis] [GeneID=102398155] [transcript=X2] [region=cds]
XP_004629643.1|XM_00462_cbdd6f	Octodon degus	XP_004629643.1	XM_004629586.2:135-1259	0	1122	XP_004629643.1 Adap1 [organism=Octodon degus] [GeneID=101574884] [isoform=X1]	XM_004629586.2:135-1259 Adap1 [organism=Octodon degus] [GeneID=101574884] [transcript=X1] [region=cds]
XP_044999006.1|XM_04514_fd4be2	Jaculus jaculus	XP_044999006.1	XM_045143071.1:1-1125	0	1122	XP_044999006.1 Adap1 [organism=Jaculus jaculus] [GeneID=101617639] [isoform=X1]	XM_045143071.1:1-1125 Adap1 [organism=Jaculus jaculus] [GeneID=101617639] [transcript=X1] [region=cds]
XP_032001764.1|XM_03214_e4bc3c	Hylobates moloch	XP_032001764.1	XM_032145873.2:208-1332	0	1122	XP_032001764.1 ADAP1 [organism=Hylobates moloch] [GeneID=116462951] [isoform=X1]	XM_032145873.2:208-1332 ADAP1 [organism=Hylobates moloch] [GeneID=116462951] [transcript=X1] [region=cds]
XP_035195142.1|XM_03533_9794fc	Oxyura jamaicensis	XP_035195142.1	XM_035339251.1:221-1348	0	1125	XP_035195142.1 ADAP1 [organism=Oxyura jamaicensis] [GeneID=118174133]	XM_035339251.1:221-1348 ADAP1 [organism=Oxyura jamaicensis] [GeneID=118174133] [region=cds]
XP_042777138.1|XM_04292_b0bef5	Panthera leo	XP_042777138.1	XM_042921204.1:42-1166	0	1122	XP_042777138.1 ADAP1 [organism=Panthera leo] [GeneID=122209400]	XM_042921204.1:42-1166 ADAP1 [organism=Panthera leo] [GeneID=122209400] [region=cds]
XP_044149673.1|XM_04429_7b471c	Bufo gargarizans	XP_044149673.1	XM_044293738.1:197-1324	0	1125	XP_044149673.1 ADAP1 [organism=Bufo gargarizans] [GeneID=122938315]	XM_044293738.1:197-1324 ADAP1 [organism=Bufo gargarizans] [GeneID=122938315] [region=cds]
XP_054127011.1|XM_05427_57ac00	Melozone crissalis	XP_054127011.1	XM_054271036.1:59-1186	0	1125	XP_054127011.1 ADAP1 [organism=Melozone crissalis] [GeneID=128933896]	XM_054271036.1:59-1186 ADAP1 [organism=Melozone crissalis] [GeneID=128933896] [region=cds]
XP_059754313.1|XM_05989_f58d2f	Balaenoptera ricei	XP_059754313.1	XM_059898330.1:45-1169	0	1122	XP_059754313.1 ADAP1 [organism=Balaenoptera ricei] [GeneID=132349701] [isoform=X1]	XM_059898330.1:45-1169 ADAP1 [organism=Balaenoptera ricei] [GeneID=132349701] [transcript=X1] [region=cds]
XP_075141186.1|XM_07528_993b2a	Leptodactylus fuscus	XP_075141186.1	XM_075285085.1:194-1321	0	1125	XP_075141186.1 ADAP1 [organism=Leptodactylus fuscus] [GeneID=142216957]	XM_075285085.1:194-1321 ADAP1 [organism=Leptodactylus fuscus] [GeneID=142216957] [region=cds]
XP_023510839.1|XM_02365_477cb8	Equus caballus	XP_023510839.1	XM_023655071.2:194-1318	0	1122	XP_023510839.1 ADAP1 [organism=Equus caballus] [GeneID=100630912]	XM_023655071.2:194-1318 ADAP1 [organism=Equus caballus] [GeneID=100630912] [region=cds]
XP_072609457.1|XM_07275_7e3a5b	Vulpes vulpes	XP_072609457.1	XM_072753356.1:246-1370	0	1122	XP_072609457.1 ADAP1 [organism=Vulpes vulpes] [GeneID=112929287] [isoform=X1]	XM_072753356.1:246-1370 ADAP1 [organism=Vulpes vulpes] [GeneID=112929287] [transcript=X1] [region=cds]
XP_041318380.1|XM_04146_78e9f0	Pyrgilauda ruficollis	XP_041318380.1	XM_041462446.1:16-618	0	600	XP_041318380.1 ADAP1 [organism=Pyrgilauda ruficollis] [GeneID=121350788]	XM_041462446.1:16-618 ADAP1 [organism=Pyrgilauda ruficollis] [GeneID=121350788] [region=cds]
XP_056392998.1|XM_05653_bba315	Hyla sarda	XP_056392998.1	XM_056537023.1:240-1367	0	1125	XP_056392998.1 ADAP1 [organism=Hyla sarda] [GeneID=130285524]	XM_056537023.1:240-1367 ADAP1 [organism=Hyla sarda] [GeneID=130285524] [region=cds]
XP_025071585.1|XM_02521_3bb77e	Alligator sinensis	XP_025071585.1	XM_025215800.1:1-633	0	630	XP_025071585.1 ADAP1 [organism=Alligator sinensis] [GeneID=102385309]	XM_025215800.1:1-633 ADAP1 [organism=Alligator sinensis] [GeneID=102385309] [region=cds]
XP_019368456.1|XM_01951_ccb1d9	Gavialis gangeticus	XP_019368456.1	XM_019512911.1:130-918	0	786	XP_019368456.1 ADAP1 [organism=Gavialis gangeticus] [GeneID=109294511] [isoform=X1]	XM_019512911.1:130-918 ADAP1 [organism=Gavialis gangeticus] [GeneID=109294511] [transcript=X1] [region=cds]
XP_032086725.1|XM_03223_4fe96f	Thamnophis elegans	XP_032086725.1	XM_032230834.1:375-1502	0	1125	XP_032086725.1 ADAP1 [organism=Thamnophis elegans] [GeneID=116517707]	XM_032230834.1:375-1502 ADAP1 [organism=Thamnophis elegans] [GeneID=116517707] [region=cds]
XP_069425834.1|XM_06956_424e97	Ovis canadensis	XP_069425834.1	XM_069569733.1:240-1364	0	1122	XP_069425834.1 ADAP1 [organism=Ovis canadensis] [GeneID=138428807] [isoform=X1]	XM_069569733.1:240-1364 ADAP1 [organism=Ovis canadensis] [GeneID=138428807] [transcript=X1] [region=cds]
NP_766311.2|NM_172723.4_216696	Mus musculus	NP_766311.2	NM_172723.4:103-1227	0	1122	NP_766311.2 Adap1 [organism=Mus musculus] [GeneID=231821]	NM_172723.4:103-1227 Adap1 [organism=Mus musculus] [GeneID=231821] [region=cds]
XP_025271785.1|XM_02541_253994	Canis lupus dingo	XP_025271785.1	XM_025416000.3:79-1203	0	1122	XP_025271785.1 ADAP1 [organism=Canis lupus dingo] [GeneID=112640161] [isoform=X2]	XM_025416000.3:79-1203 ADAP1 [organism=Canis lupus dingo] [GeneID=112640161] [transcript=X2] [region=cds]
XP_047389165.1|XM_04753_611e77	Sciurus carolinensis	XP_047389165.1	XM_047533209.1:233-1357	0	1122	XP_047389165.1 Adap1 [organism=Sciurus carolinensis] [GeneID=124970118] [isoform=X1]	XM_047533209.1:233-1357 Adap1 [organism=Sciurus carolinensis] [GeneID=124970118] [transcript=X1] [region=cds]
XP_055984538.1|XM_05612_c984f7	Sorex fumeus	XP_055984538.1	XM_056128563.1:134-1258	0	1122	XP_055984538.1 ADAP1 [organism=Sorex fumeus] [GeneID=130036665]	XM_056128563.1:134-1258 ADAP1 [organism=Sorex fumeus] [GeneID=130036665] [transcript=X1] [region=cds]
XP_059682207.1|XM_05982_e8845d	Gavia stellata	XP_059682207.1	XM_059826224.1:1-1128	0	1125	XP_059682207.1 ADAP1 [organism=Gavia stellata] [GeneID=104256068]	XM_059826224.1:1-1128 ADAP1 [organism=Gavia stellata] [GeneID=104256068] [region=cds]
XP_032462184.1|XM_03260_e2c5bf	Phocoena sinus	XP_032462184.1	XM_032606293.1:221-1345	0	1122	XP_032462184.1 ADAP1 [organism=Phocoena sinus] [GeneID=116740577] [isoform=X1]	XM_032606293.1:221-1345 ADAP1 [organism=Phocoena sinus] [GeneID=116740577] [transcript=X1] [region=cds]
XP_053813584.1|XM_05395_705fe2	Vidua chalybeata	XP_053813584.1	XM_053957609.1:126-1253	0	1125	XP_053813584.1 ADAP1 [organism=Vidua chalybeata] [GeneID=128796184]	XM_053957609.1:126-1253 ADAP1 [organism=Vidua chalybeata] [GeneID=128796184] [region=cds]
XP_061213050.1|XM_06135_a59e09	Neopsephotus bourkii	XP_061213050.1	XM_061357066.1:126-1253	0	1125	XP_061213050.1 ADAP1 [organism=Neopsephotus bourkii] [GeneID=133214273]	XM_061357066.1:126-1253 ADAP1 [organism=Neopsephotus bourkii] [GeneID=133214273] [region=cds]
XP_067162694.1|XM_06730_7d2a58	Apteryx mantelli	XP_067162694.1	XM_067306593.1:199-1326	0	1125	XP_067162694.1 ADAP1 [organism=Apteryx mantelli] [GeneID=106491305]	XM_067306593.1:199-1326 ADAP1 [organism=Apteryx mantelli] [GeneID=106491305] [region=cds]
XP_044089550.1|XM_04423_bd2e8a	Neogale vison	XP_044089550.1	XM_044233615.1:9-1133	0	1122	XP_044089550.1 ADAP1 [organism=Neogale vison] [GeneID=122895861]	XM_044233615.1:9-1133 ADAP1 [organism=Neogale vison] [GeneID=122895861] [region=cds]
XP_053551263.1|XM_05369_6b54d0	Bombina bombina	XP_053551263.1	XM_053695288.1:160-1287	0	1125	XP_053551263.1 ADAP1 [organism=Bombina bombina] [GeneID=128642507]	XM_053695288.1:160-1287 ADAP1 [organism=Bombina bombina] [GeneID=128642507] [region=cds]
XP_057238208.1|XM_05738_d4a9ca	Malurus melanocephalus	XP_057238208.1	XM_057382225.1:161-1288	0	1125	XP_057238208.1 ADAP1 [organism=Malurus melanocephalus] [GeneID=130583107]	XM_057382225.1:161-1288 ADAP1 [organism=Malurus melanocephalus] [GeneID=130583107] [region=cds]
XP_054991892.1|XM_05513_4623e3	Sorex araneus	XP_054991892.1	XM_055135917.1:16-1362	0	1344	XP_054991892.1 ADAP1 [organism=Sorex araneus] [GeneID=101547622] [isoform=X1]	XM_055135917.1:16-1362 ADAP1 [organism=Sorex araneus] [GeneID=101547622] [transcript=X1] [region=cds]
XP_005289208.2|XM_00528_385d76	Chrysemys picta bellii	XP_005289208.2	XM_005289151.5:385-1512	0	1125	XP_005289208.2 ADAP1 [organism=Chrysemys picta bellii] [GeneID=101937816] [isoform=X1]	XM_005289151.5:385-1512 ADAP1 [organism=Chrysemys picta bellii] [GeneID=101937816] [transcript=X1] [region=cds]
XP_063027882.1|XM_06317_6c96a3	Melospiza melodia melodia	XP_063027882.1	XM_063171812.1:27-1154	0	1125	XP_063027882.1 ADAP1 [organism=Melospiza melodia melodia] [GeneID=134426636]	XM_063171812.1:27-1154 ADAP1 [organism=Melospiza melodia melodia] [GeneID=134426636] [region=cds]
XP_068100688.1|XM_06824_779ba0	Hyperolius riggenbachi	XP_068100688.1	XM_068244587.1:247-1380	0	1131	XP_068100688.1 ADAP1 [organism=Hyperolius riggenbachi] [GeneID=137524573] [isoform=X1]	XM_068244587.1:247-1380 ADAP1 [organism=Hyperolius riggenbachi] [GeneID=137524573] [transcript=X1] [region=cds]
XP_017749667.1|XM_01789_e84b58	Rhinopithecus bieti	XP_017749667.1	XM_017894178.1:84-962	0	876	XP_017749667.1 ADAP1 [organism=Rhinopithecus bieti] [GeneID=108543608]	XM_017894178.1:84-962 ADAP1 [organism=Rhinopithecus bieti] [GeneID=108543608] [region=cds]
XP_037670006.1|XM_03781_495a54	Choloepus didactylus	XP_037670006.1	XM_037814078.1:1140-2180	0	1038	XP_037670006.1 ADAP1 [organism=Choloepus didactylus] [GeneID=119517416] [isoform=X1]	XM_037814078.1:1140-2180 ADAP1 [organism=Choloepus didactylus] [GeneID=119517416] [transcript=X1] [region=cds]
XP_013008093.2|XM_01315_2044e7	Cavia porcellus	XP_013008093.2	XM_013152639.2:226-1350	0	1122	XP_013008093.2 Adap1 [organism=Cavia porcellus] [GeneID=100734535]	XM_013152639.2:226-1350 Adap1 [organism=Cavia porcellus] [GeneID=100734535] [region=cds]
XP_048186564.1|XM_04833_d14c1a	Perognathus longimembris pacificus	XP_048186564.1	XM_048330607.1:126-1250	0	1122	XP_048186564.1 Adap1 [organism=Perognathus longimembris pacificus] [GeneID=125339450]	XM_048330607.1:126-1250 Adap1 [organism=Perognathus longimembris pacificus] [GeneID=125339450] [region=cds]
XP_027817058.1|XM_02796_5ee938	Ovis aries	XP_027817058.1	XM_027961257.2:240-1364	0	1122	XP_027817058.1 ADAP1 [organism=Ovis aries] [GeneID=114110560] [isoform=X4]	XM_027961257.2:240-1364 ADAP1 [organism=Ovis aries] [GeneID=114110560] [transcript=X4] [region=cds]
XP_032053197.1|XM_03219_70e223	Aythya fuligula	XP_032053197.1	XM_032197306.1:163-1290	0	1125	XP_032053197.1 ADAP1 [organism=Aythya fuligula] [GeneID=116495089]	XM_032197306.1:163-1290 ADAP1 [organism=Aythya fuligula] [GeneID=116495089] [region=cds]
XP_032742331.1|XM_03288_71cb18	Rattus rattus	XP_032742331.1	XM_032886440.1:496-1620	0	1122	XP_032742331.1 Adap1 [organism=Rattus rattus] [GeneID=116885209]	XM_032886440.1:496-1620 Adap1 [organism=Rattus rattus] [GeneID=116885209] [region=cds]
XP_057619785.1|XM_05776_f5a898	Chionomys nivalis	XP_057619785.1	XM_057763802.1:184-1308	0	1122	XP_057619785.1 Adap1 [organism=Chionomys nivalis] [GeneID=130870869] [isoform=X1]	XM_057763802.1:184-1308 Adap1 [organism=Chionomys nivalis] [GeneID=130870869] [transcript=X1] [region=cds]
XP_054573033.1|XM_05471_82d3cf	Eptesicus fuscus	XP_054573033.1	XM_054717058.1:187-1308	0	1119	XP_054573033.1 ADAP1 [organism=Eptesicus fuscus] [GeneID=103299215] [isoform=X1]	XM_054717058.1:187-1308 ADAP1 [organism=Eptesicus fuscus] [GeneID=103299215] [transcript=X1] [region=cds]
XP_008926278.1|XM_00892_9461b2	Manacus vitellinus	XP_008926278.1	XM_008928030.3:1-1164	0	1161	XP_008926278.1 ADAP1 [organism=Manacus vitellinus] [GeneID=103761428]	XM_008928030.3:1-1164 ADAP1 [organism=Manacus vitellinus] [GeneID=103761428] [region=cds]
XP_042684051.1|XM_04282_62d517	Centrocercus urophasianus	XP_042684051.1	XM_042828117.1:22-1149	0	1125	XP_042684051.1 ADAP1 [organism=Centrocercus urophasianus] [GeneID=122165274]	XM_042828117.1:22-1149 ADAP1 [organism=Centrocercus urophasianus] [GeneID=122165274] [transcript=X1] [region=cds]
XP_059009817.1|XM_05915_ce14c9	Mustela lutreola	XP_059009817.1	XM_059153834.1:55-1179	0	1122	XP_059009817.1 ADAP1 [organism=Mustela lutreola] [GeneID=131819094]	XM_059153834.1:55-1179 ADAP1 [organism=Mustela lutreola] [GeneID=131819094] [region=cds]
XP_001084174.2|XM_00108_63d438	Macaca mulatta	XP_001084174.2	XM_001084174.4:280-1404	0	1122	XP_001084174.2 ADAP1 [organism=Macaca mulatta] [GeneID=696246]	XM_001084174.4:280-1404 ADAP1 [organism=Macaca mulatta] [GeneID=696246] [region=cds]
XP_004776374.1|XM_00477_8686fc	Mustela putorius furo	XP_004776374.1	XM_004776317.2:224-1348	0	1122	XP_004776374.1 ADAP1 [organism=Mustela putorius furo] [GeneID=101687794]	XM_004776317.2:224-1348 ADAP1 [organism=Mustela putorius furo] [GeneID=101687794] [region=cds]
XP_036993758.2|XM_03713_83d290	Artibeus jamaicensis	XP_036993758.2	XM_037137863.2:229-1353	0	1122	XP_036993758.2 ADAP1 [organism=Artibeus jamaicensis] [GeneID=119043768] [isoform=X1]	XM_037137863.2:229-1353 ADAP1 [organism=Artibeus jamaicensis] [GeneID=119043768] [transcript=X1] [region=cds]
XP_053327739.1|XM_05347_306f98	Spea bombifrons	XP_053327739.1	XM_053471764.1:235-1362	0	1125	XP_053327739.1 ADAP1 [organism=Spea bombifrons] [GeneID=128502067]	XM_053471764.1:235-1362 ADAP1 [organism=Spea bombifrons] [GeneID=128502067] [region=cds]
XP_075035731.1|XM_07517_5ae786	Mixophyes fleayi	XP_075035731.1	XM_075179630.1:256-1383	0	1125	XP_075035731.1 ADAP1 [organism=Mixophyes fleayi] [GeneID=142097622]	XM_075179630.1:256-1383 ADAP1 [organism=Mixophyes fleayi] [GeneID=142097622] [region=cds]
XP_075686412.1|XM_07583_35db51	Rhinoderma darwinii	XP_075686412.1	XM_075830297.1:570-1697	0	1125	XP_075686412.1 ADAP1 [organism=Rhinoderma darwinii] [GeneID=142655760]	XM_075830297.1:570-1697 ADAP1 [organism=Rhinoderma darwinii] [GeneID=142655760] [region=cds]
XP_009884100.1|XM_00988_b6a374	Charadrius vociferus	XP_009884100.1	XM_009885798.1:157-1065	0	906	XP_009884100.1 ADAP1 [organism=Charadrius vociferus] [GeneID=104287129]	XM_009885798.1:157-1065 ADAP1 [organism=Charadrius vociferus] [GeneID=104287129] [region=cds]
XP_010852655.1|XM_01085_760d93	Bison bison bison	XP_010852655.1	XM_010854353.1:11-931	0	918	XP_010852655.1 ADAP1 [organism=Bison bison bison] [GeneID=104998953]	XM_010854353.1:11-931 ADAP1 [organism=Bison bison bison] [GeneID=104998953] [region=cds]
XP_005054543.1|XM_00505_816e41	Ficedula albicollis	XP_005054543.1	XM_005054486.2:31-1206	0	1173	XP_005054543.1 ADAP1 [organism=Ficedula albicollis] [GeneID=101808097]	XM_005054486.2:31-1206 ADAP1 [organism=Ficedula albicollis] [GeneID=101808097] [region=cds]
XP_014466176.1|XM_01461_9a0dc6	Alligator mississippiensis	XP_014466176.1	XM_014610690.3:163-1290	0	1125	XP_014466176.1 ADAP1 [organism=Alligator mississippiensis] [GeneID=102565848] [isoform=X1]	XM_014610690.3:163-1290 ADAP1 [organism=Alligator mississippiensis] [GeneID=102565848] [transcript=X1] [region=cds]
XP_048176467.1|XM_04832_319cf7	Corvus hawaiiensis	XP_048176467.1	XM_048320510.1:88-1215	0	1125	XP_048176467.1 ADAP1 [organism=Corvus hawaiiensis] [GeneID=125334065]	XM_048320510.1:88-1215 ADAP1 [organism=Corvus hawaiiensis] [GeneID=125334065] [region=cds]
