
Analysis Description
--------------------
aBSREL (Adaptive branch-site random effects likelihood) uses an adaptive
random effects branch-site model framework to test whether each branch
has evolved under positive selection, using a procedure which infers an
optimal number of rate categories per branch. v2.2 adds support for
multiple-hit models. v2.3 adds support for SRV. v2.5 adds support for
ancestral state reconstruction, identification of sites contributing to
selection signal, and some diagnostics. 

- __Requirements__: in-frame codon alignment and a phylogenetic tree

- __Citation__:  Less Is More: An Adaptive Branch-Site Random Effects Model for
Efficient Detection of Episodic Diversifying Selection (2015). Mol Biol
Evol 32 (5): 1342-1353. 

- __Written by__: Sergei L Kosakovsky Pond, Ben Murrell, Steven Weaver and Temple iGEM /
UCSD viral evolution group

- __Contact Information__: spond@temple.edu

- __Analysis Version__: 2.5

[Advanced option] Bag of little bootstrap alignment resampling rate (permissible range = [0.01,1], default value = 1): blb: 1

>code => Universal

-------
>[WARNING]
'/Users/alex/Documents/AOC/results/BDNF-64/gard/segments/BDNF-64.part4.codon.fas'
contains 9 duplicate sequences. Identical sequences do not contribute
any information to the analysis and only slow down computation. Please
consider removing duplicate or 'nearly' duplicate sequences, e.g. using
https://github.com/veg/hyphy-analyses/tree/master/remove-duplicates
prior to running selection analyses
-------
/Users/alex/Documents/AOC/results/BDNF-64/selection/part4/FastTree.labelled.treefile
results/BDNF-64/selection/part4/FastTree.labelled.treefile

>Loaded a multiple sequence alignment with **60** sequences, **104** codons, and **1** partitions from `/Users/alex/Documents/AOC/results/BDNF-64/gard/segments/BDNF-64.part4.codon.fas`

>branches => Test

>multiple-hits => None

>srv => No


### * Selected 22 branches for testing: `XM_038429434_1_PREDICTED_Canis_lupus_familiaris_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA, XM_005216334_4_PREDICTED_Bos_taurus_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA, XM_012096129_4_PREDICTED_Ovis_aries_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X2_mRNA, XM_005654684_3_PREDICTED_Sus_scrofa_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA, XM_029555090_1_PREDICTED_Nannospalax_galili_brain_derived_neurotrophic_factor_Bdnf_transcript_variant_X1_mRNA, NM_001048142_1_Mus_musculus_brain_derived_neurotrophic_factor_Bdnf_transcript_variant_4_mRNA, NM_001270630_1_Rattus_norvegicus_brain_derived_neurotrophic_factor_Bdnf_transcript_variant_1_mRNA, XM_007653166_4_PREDICTED_Cricetulus_griseus_brain_derived_neurotrophic_factor_Bdnf_transcript_variant_X1_mRNA, XM_007497196_2_PREDICTED_Monodelphis_domestica_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA, XM_031944159_1_PREDICTED_Sarcophilus_harrisii_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA, XM_036763631_1_PREDICTED_Trichosurus_vulpecula_brain_derived_neurotrophic_factor_BDNF_mRNA, XM_020977976_1_PREDICTED_Phascolarctos_cinereus_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA, XM_015114598_2_PREDICTED_Macaca_mulatta_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA, NM_001709_5_Homo_sapiens_brain_derived_neurotrophic_factor_BDNF_transcript_variant_4_mRNA, XM_009007854_3_PREDICTED_Callithrix_jacchus_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA, NM_001012441_1_Pan_troglodytes_brain_derived_neurotrophic_factor_BDNF_mRNA, Node77, Node75, Node73, NM_001009828_1_Felis_catus_brain_derived_neurotrophic_factor_BDNF_mRNA, XM_011226480_3_PREDICTED_Ailuropoda_melanoleuca_brain_derived_neurotrophic_factor_BDNF_mRNA, NM_001081787_1_Equus_caballus_brain_derived_neurotrophic_factor_BDNF_mRNA`


### Obtaining branch lengths and nucleotide substitution biases under the nucleotide GTR model

>kill-zero-lengths => Yes

### Deleted 7 zero-length internal branches: `Node100, Node109, Node2, Node25, Node43, Node89, Node99`
* Log(L) = -2652.86, AIC-c =  5547.28 (120 estimated parameters)
* 1 partition. Total tree length by partition (subs/site)  1.643

### Fitting the baseline model with a single dN/dS class per branch, and no site-to-site variation. 
* Log(L) = -2392.32, AIC-c =  5249.40 (224 estimated parameters)
* Branch-level non-synonymous/synonymous rate ratio distribution has median  0.20, and 95% of the weight in  0.06 - 10000000000.00

### Determining the optimal number of rate classes per branch using a step up procedure

|              Branch               |  Length  |  Rates   |     Max. dN/dS     |    Log(L)     |     AIC-c     |Best AIC-c so far|
|XM_007497196_2_PREDICTED_Monodel...|     1    |  >1000 (100.00%)   |       N/A        |        0.27        |       0.38257      |
|NM_001009828_1_Felis_catus_brain...|     1    |  >1000 (100.00%)   |       N/A        |        1.35        |       0.20153      |
|              Node72               |     1    |  >1000 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|              Node45               |     1    |   0.37 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_040980297_1_PREDICTED_Ochoton...|     1    |   0.41 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|              Node85               |     1    |   0.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|              Node38               |     1    |   0.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_021192829_2_PREDICTED_Mus_pah...|     1    |   0.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_006068006_2_PREDICTED_Bubalus...|     1    |   0.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_037204438_1_PREDICTED_Peromys...|     1    |   0.41 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|              Node94               |     1    |   0.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|              Node48               |     1    |   0.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|              Node75               |     1    |   0.00 (100.00%)   |       N/A        |        0.00        |       1.00000      |
|               Node8               |     1    |  >1000 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|              Node97               |     1    |  >1000 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_039217098_1_PREDICTED_Hyaena_...|     1    |  >1000 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_004408653_1_PREDICTED_Odobenu...|     1    |  >1000 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|              Node26               |     1    |   0.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|              Node105              |     1    |   0.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_015544869_1_PREDICTED_Panther...|     1    |   0.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|               Node1               |     1    |   0.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|              Node107              |     1    |   0.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_025879326_1_PREDICTED_Callorh...|     1    |   0.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_026412272_1_PREDICTED_Urocite...|     1    |   0.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_032903861_1_PREDICTED_Rattus_...|     1    |   0.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_015476449_1_PREDICTED_Marmota...|     1    |   0.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|              Node77               |     1    |   0.00 (100.00%)   |       N/A        |        0.00        |       1.00000      |
|              Node11               |     1    |   0.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_029957152_1_PREDICTED_Suricat...|     1    |   0.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_021151236_2_PREDICTED_Mus_car...|     1    |   0.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|              Node14               |     1    |   0.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|              Node51               |     1    |   0.23 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|              Node40               |     1    |   0.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|               Node3               |     1    |   0.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|NM_001012441_1_Pan_troglodytes_b...|     1    |   1.00 (100.00%)   |       N/A        |        0.00        |       1.00000      |
|XM_004585440_1_PREDICTED_Ochoton...|     1    |   1.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_041730708_1_PREDICTED_Vulpes_...|     1    |   1.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|NM_001709_5_Homo_sapiens_brain_d...|     1    |   1.00 (100.00%)   |       N/A        |        0.00        |       1.00000      |
|NM_001048142_1_Mus_musculus_brai...|     1    |   1.00 (100.00%)   |       N/A        |        0.00        |       1.00000      |
|XM_040284582_1_PREDICTED_Ictidom...|     1    |   1.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_027936596_1_PREDICTED_Marmota...|     1    |   1.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|NM_001270630_1_Rattus_norvegicus...|     1    |   1.00 (100.00%)   |       N/A        |        0.00        |       1.00000      |
|XM_028117708_1_PREDICTED_Eumetop...|     1    |   1.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_032414183_1_PREDICTED_Phoca_v...|     1    |   1.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_031025064_1_PREDICTED_Leptony...|     1    |   1.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_011226480_3_PREDICTED_Ailurop...|     1    |   1.00 (100.00%)   |       N/A        |        0.00        |       1.00000      |
|XM_030333208_1_PREDICTED_Lynx_ca...|     1    |   1.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_010831788_1_PREDICTED_Bison_b...|     1    |   1.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_021685880_1_PREDICTED_Neomona...|     1    |   1.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_005216334_4_PREDICTED_Bos_tau...|     1    |   1.00 (100.00%)   |       N/A        |        0.00        |       1.00000      |
|XM_005890667_2_PREDICTED_Bos_mut...|     1    |   1.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_019974522_1_PREDICTED_Bos_ind...|     1    |   1.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_012096129_4_PREDICTED_Ovis_ar...|     1    |   1.00 (100.00%)   |       N/A        |        0.00        |       1.00000      |
|XM_036109493_1_PREDICTED_Halicho...|     1    |   1.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_015114598_2_PREDICTED_Macaca_...|     1    |   1.00 (100.00%)   |       N/A        |        0.00        |       1.00000      |
|XM_027577807_1_PREDICTED_Zalophu...|     1    |   1.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_026018600_1_PREDICTED_Vulpes_...|     1    |   1.00 (100.00%)   |       N/A        |    Not selected    |    for testing     |
|XM_038429434_1_PREDICTED_Canis_l...|     1    |   1.00 (100.00%)   |       N/A        |        0.00        |       1.00000      |
----
### Adaptive branch site random effects likelihood test 
Likelihood ratio test for episodic diversifying positive selection at Holm-Bonferroni corrected _p =   0.0500_ found **0** branches under selection among **22** tested.

